CBSA,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016
44740,"Storm Lake, IA",Micropolitan Statistical Area,20260,20260,20324,20244,20543,20552,20507,20289,20332,64,-80,299,9,-45,-218,43,85,294,322,333,340,314,319,33,228,168,186,205,175,167,52,66,154,147,135,139,152,9,48,77,61,76,87,87,8,-213,72,-173,-249,-430,-184,17,-165,149,-112,-173,-343,-97,-5,19,-4,-26,-7,-14,-12
44780,"Sturgis, MI",Micropolitan Statistical Area,61295,61295,61288,61062,60946,60938,61035,60843,60853,-7,-226,-116,-8,97,-192,10,217,842,841,802,812,810,795,122,625,586,639,681,598,577,95,217,255,163,131,212,218,4,43,40,35,45,46,46,-110,-464,-415,-228,-71,-369,-227,-106,-421,-375,-193,-26,-323,-181,4,-22,4,22,-8,-81,-27
44860,"Sulphur Springs, TX",Micropolitan Statistical Area,35161,35161,35201,35314,35391,35414,35840,36177,36400,40,113,77,23,426,337,223,122,497,461,427,477,451,470,128,368,361,392,370,375,389,-6,129,100,35,107,76,81,0,-1,-4,1,4,3,2,44,-37,-18,-22,293,229,141,44,-38,-22,-21,297,232,143,2,22,-1,9,22,29,-1
44900,"Summerville, GA",Micropolitan Statistical Area,26015,26015,25956,25683,25629,25045,24849,24882,24824,-59,-273,-54,-584,-196,33,-58,49,303,290,247,296,296,305,96,266,315,331,324,301,286,-47,37,-25,-84,-28,-5,19,5,10,5,5,6,6,6,-15,-315,-34,-522,-161,63,-75,-10,-305,-29,-517,-155,69,-69,-2,-5,0,17,-13,-31,-8
44920,"Summit Park, UT",Micropolitan Statistical Area,36324,36327,36465,37407,37867,38387,39005,39481,40307,138,942,460,520,618,476,826,112,474,434,412,410,444,417,46,128,116,150,148,132,149,66,346,318,262,262,312,268,17,85,56,56,71,77,76,54,493,94,239,292,126,466,71,578,150,295,363,203,542,1,18,-8,-37,-7,-39,16
44940,"Sumter, SC",Metropolitan Statistical Area,107456,107463,107575,107292,107943,107870,107821,107382,107396,112,-283,651,-73,-49,-439,14,365,1513,1567,1522,1505,1466,1446,192,1055,980,1046,1026,1071,1055,173,458,587,476,479,395,391,59,106,253,161,153,189,133,-117,-838,-178,-774,-680,-1073,-497,-58,-732,75,-613,-527,-884,-364,-3,-9,-11,64,-1,50,-13
44980,"Sunbury, PA",Micropolitan Statistical Area,94528,94514,94353,94451,94512,94025,93729,93144,92541,-161,98,61,-487,-296,-585,-603,226,1004,926,996,936,988,956,309,1234,1150,1197,1078,1122,1111,-83,-230,-224,-201,-142,-134,-155,9,49,50,44,54,54,52,-86,318,236,-329,-144,-500,-479,-77,367,286,-285,-90,-446,-427,-1,-39,-1,-1,-64,-5,-21
45000,"Susanville, CA",Micropolitan Statistical Area,34895,34895,34838,34288,33662,32144,31714,31333,30870,-57,-550,-626,-1518,-430,-381,-463,85,299,305,283,319,298,316,92,199,271,225,196,143,181,-7,100,34,58,123,155,135,3,35,19,21,25,28,28,-53,-695,-689,-1612,-590,-509,-658,-50,-660,-670,-1591,-565,-481,-630,0,10,10,15,12,-55,32
45020,"Sweetwater, TX",Micropolitan Statistical Area,15216,15217,15245,15123,14881,15057,15102,15050,14993,28,-122,-242,176,45,-52,-57,53,172,200,208,233,207,219,23,202,172,181,197,158,177,30,-30,28,27,36,49,42,0,7,4,7,8,8,8,0,-101,-276,136,-13,-107,-115,0,-94,-272,143,-5,-99,-107,-2,2,2,6,14,-2,8
45060,"Syracuse, NY",Metropolitan Statistical Area,662577,662625,663082,662882,661753,663196,661792,660008,656510,457,-200,-1129,1443,-1404,-1784,-3498,1890,7320,7487,7376,7139,7235,7091,1262,5851,5734,5859,5912,5950,5912,628,1469,1753,1517,1227,1285,1179,367,1747,1874,1825,2029,2102,2061,-490,-3192,-4821,-1917,-4364,-5005,-6512,-123,-1445,-2947,-92,-2335,-2903,-4451,-48,-224,65,18,-296,-166,-226
45140,"Tahlequah, OK",Micropolitan Statistical Area,46987,46985,47118,47740,48051,47923,48294,48369,48700,133,622,311,-128,371,75,331,152,634,647,594,615,530,567,120,464,450,540,495,496,499,32,170,197,54,120,34,68,2,8,12,17,23,25,25,99,412,100,-187,228,29,229,101,420,112,-170,251,54,254,0,32,2,-12,0,-13,9
45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,93830,94049,93835,93216,93142,92335,92010,91436,90684,-214,-619,-74,-807,-325,-574,-752,223,951,1002,962,962,958,937,209,1091,1086,1145,1094,1090,1154,14,-140,-84,-183,-132,-132,-217,-3,35,27,29,33,37,35,-218,-542,-3,-574,-195,-467,-504,-221,-507,24,-545,-162,-430,-469,-7,28,-14,-79,-31,-12,-66
45220,"Tallahassee, FL",Metropolitan Statistical Area,367413,368770,369355,371156,375391,373268,375595,377806,379627,585,1801,4235,-2123,2327,2211,1821,1007,4111,4004,4015,4029,4083,4058,509,2501,2517,2779,2548,2701,2716,498,1610,1487,1236,1481,1382,1342,179,750,784,734,820,858,846,-85,-472,1819,-4284,109,-102,-462,94,278,2603,-3550,929,756,384,-7,-87,145,191,-83,73,95
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,2783243,2783514,2788839,2828665,2847624,2871972,2915715,2971086,3032171,5325,39826,18959,24348,43743,55371,61085,7172,31333,30860,31054,31778,32180,32592,6688,28544,28180,29669,28979,31465,32508,484,2789,2680,1385,2799,715,84,2212,10132,10484,9867,11370,11854,11531,2593,27243,5714,11371,28698,40845,46693,4805,37375,16198,21238,40068,52699,58224,36,-338,81,1725,876,1957,2777
45340,"Taos, NM",Micropolitan Statistical Area,32937,32940,32904,32931,32817,32991,33046,32887,33065,-36,27,-114,174,55,-159,178,76,338,326,299,313,287,290,79,252,279,281,265,295,309,-3,86,47,18,48,-8,-19,3,19,17,25,30,32,34,-35,-88,-178,126,-17,-213,198,-32,-69,-161,151,13,-181,232,-1,10,0,5,-6,30,-35
45380,"Taylorville, IL",Micropolitan Statistical Area,34800,34800,34785,34724,34520,34183,33882,33546,33309,-15,-61,-204,-337,-301,-336,-237,90,351,379,362,323,319,300,108,416,414,415,397,378,389,-18,-65,-35,-53,-74,-59,-89,3,16,13,12,11,11,10,1,-3,-183,-319,-220,-304,-128,4,13,-170,-307,-209,-293,-118,-1,-9,1,23,-18,16,-30
45460,"Terre Haute, IN",Metropolitan Statistical Area,172425,172422,172298,172515,172510,171990,171283,170754,170687,-124,217,-5,-520,-707,-529,-67,486,2058,1980,1971,2058,1976,1984,561,1907,1824,1889,1846,1881,1854,-75,151,156,82,212,95,130,45,165,170,165,184,191,186,-89,-49,-321,-831,-1090,-860,-568,-44,116,-151,-666,-906,-669,-382,-5,-50,-10,64,-13,45,185
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,149198,149195,149356,149605,149705,149636,149539,149847,150098,161,249,100,-69,-97,308,251,506,1979,1958,1942,1972,1969,1945,412,1590,1513,1586,1508,1643,1673,94,389,445,356,464,326,272,13,43,41,61,73,80,79,57,-115,-377,-429,-590,-201,-20,70,-72,-336,-368,-517,-121,59,-3,-68,-9,-57,-44,103,-80
45520,"The Dalles, OR",Micropolitan Statistical Area,25213,25211,25268,25247,25470,25458,25490,25753,26115,57,-21,223,-12,32,263,362,83,269,302,298,316,299,312,43,309,303,304,326,288,276,40,-40,-1,-6,-10,11,36,2,15,4,7,13,14,15,21,0,220,-24,15,206,311,23,15,224,-17,28,220,326,-6,4,0,11,14,32,0
45540,"The Villages, FL",Metropolitan Statistical Area,93420,93420,94280,98584,102790,108263,114012,118882,123996,860,4304,4206,5473,5749,4870,5114,101,443,437,457,468,518,501,281,1209,1301,1371,1437,1663,1742,-180,-766,-864,-914,-969,-1145,-1241,4,40,38,38,51,56,55,1095,3774,5160,7699,5123,7168,4873,1099,3814,5198,7737,5174,7224,4928,-59,1256,-128,-1350,1544,-1209,1427
45580,"Thomaston, GA",Micropolitan Statistical Area,27153,27153,27066,26962,26626,26488,26229,26292,26335,-87,-104,-336,-138,-259,63,43,82,341,305,331,308,347,333,119,347,313,367,358,378,390,-37,-6,-8,-36,-50,-31,-57,5,4,-2,-3,-3,-3,-3,-57,-101,-334,-94,-194,80,94,-52,-97,-336,-97,-197,77,91,2,-1,8,-5,-12,17,9
45620,"Thomasville, GA",Micropolitan Statistical Area,44720,44719,44758,44614,44615,44932,45052,45038,45248,39,-144,1,317,120,-14,210,158,553,593,597,611,563,592,142,502,495,498,484,493,507,16,51,98,99,127,70,85,5,26,19,22,26,27,27,19,-227,-116,188,-48,-86,81,24,-201,-97,210,-22,-59,108,-1,6,0,8,15,-25,17
45660,"Tiffin, OH",Micropolitan Statistical Area,56745,56742,56626,56434,56038,55826,55757,55579,55353,-116,-192,-396,-212,-69,-178,-226,141,604,583,581,553,583,567,156,565,625,604,571,549,568,-15,39,-42,-23,-18,34,-1,9,37,40,48,52,53,51,-115,-268,-398,-267,-62,-278,-238,-106,-231,-358,-219,-10,-225,-187,5,0,4,30,-41,13,-38
45700,"Tifton, GA",Micropolitan Statistical Area,40118,40131,40235,41212,40998,40297,40610,40722,40828,104,977,-214,-701,313,112,106,127,560,565,565,568,599,623,56,389,377,376,406,406,388,71,171,188,189,162,193,235,7,38,21,19,24,29,28,30,743,-429,-953,135,-125,-149,37,781,-408,-934,159,-96,-121,-4,25,6,44,-8,15,-8
45740,"Toccoa, GA",Micropolitan Statistical Area,26175,26172,26150,25742,25701,25552,25414,25500,25751,-22,-408,-41,-149,-138,86,251,66,304,313,312,305,328,342,92,325,349,375,293,321,334,-26,-21,-36,-63,12,7,8,4,19,-7,2,4,4,4,1,-429,3,-99,-137,50,241,5,-410,-4,-97,-133,54,245,-1,23,-1,11,-17,25,-2
45780,"Toledo, OH",Metropolitan Statistical Area,610001,610001,610124,609337,608196,607728,606698,605579,605221,123,-787,-1141,-468,-1030,-1119,-358,1898,7399,7495,7493,7738,7515,7478,1361,5625,5634,5877,5828,6018,6013,537,1774,1861,1616,1910,1497,1465,162,518,592,600,647,682,666,-631,-3084,-3681,-2669,-3491,-3421,-2249,-469,-2566,-3089,-2069,-2844,-2739,-1583,55,5,87,-15,-96,123,-240
45820,"Topeka, KS",Metropolitan Statistical Area,233870,233868,234280,234711,234495,233943,233791,233572,233068,412,431,-216,-552,-152,-219,-504,817,3117,2985,3059,3011,2840,2864,477,2225,2304,2343,2342,2358,2339,340,892,681,716,669,482,525,31,123,177,154,180,194,173,65,-508,-1086,-1482,-961,-900,-1105,96,-385,-909,-1328,-781,-706,-932,-24,-76,12,60,-40,5,-97
45860,"Torrington, CT",Micropolitan Statistical Area,189927,189926,189771,188968,187487,186760,185110,183776,182571,-155,-803,-1481,-727,-1650,-1334,-1205,417,1557,1465,1423,1428,1436,1423,372,1670,1754,1824,1821,1735,1780,45,-113,-289,-401,-393,-299,-357,45,186,190,251,268,281,274,-232,-780,-1390,-506,-1494,-1169,-970,-187,-594,-1200,-255,-1226,-888,-696,-13,-96,8,-71,-31,-147,-152
45900,"Traverse City, MI",Micropolitan Statistical Area,143372,143372,143348,144397,145093,146385,147594,148240,148684,-24,1049,696,1292,1209,646,444,355,1339,1422,1427,1490,1414,1440,335,1354,1407,1446,1474,1455,1447,20,-15,15,-19,16,-41,-7,4,34,54,49,57,64,59,-41,934,630,1252,1090,539,384,-37,968,684,1301,1147,603,443,-7,96,-3,10,46,84,8
45940,"Trenton, NJ",Metropolitan Statistical Area,366513,367517,367997,368044,370087,371506,371688,371199,371023,480,47,2043,1419,182,-489,-176,1054,4386,4182,4218,4163,4199,4193,721,2937,2798,2813,2839,2929,2974,333,1449,1384,1405,1324,1270,1219,589,2392,2322,2268,2506,2601,2572,-453,-3860,-1619,-2087,-3668,-4084,-3966,136,-1468,703,181,-1162,-1483,-1394,11,66,-44,-167,20,-276,-1
45980,"Troy, AL",Micropolitan Statistical Area,32899,32899,32964,32999,33113,33592,33020,33376,33286,65,35,114,479,-572,356,-90,93,390,412,350,394,376,392,79,325,312,346,321,317,339,14,65,100,4,73,59,53,34,86,83,81,90,90,87,21,-125,-65,367,-741,191,-230,55,-39,18,448,-651,281,-143,-4,9,-4,27,6,16,0
46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,98764,98748,98782,98772,98305,98156,98796,98829,99107,34,-10,-467,-149,640,33,278,216,770,772,804,861,827,847,192,942,951,1004,965,981,960,24,-172,-179,-200,-104,-154,-113,15,30,38,41,54,57,56,7,166,-320,56,735,164,432,22,196,-282,97,789,221,488,-12,-34,-6,-46,-45,-34,-97
46060,"Tucson, AZ",Metropolitan Statistical Area,980263,980263,981927,987816,992490,996634,1003157,1008205,1016206,1664,5889,4674,4144,6523,5048,8001,2899,12079,11819,12043,12033,11780,11778,2001,8636,8703,8872,8780,9413,9795,898,3443,3116,3171,3253,2367,1983,432,1639,1926,1934,2185,2400,2252,438,847,-213,-1367,893,206,2568,870,2486,1713,567,3078,2606,4820,-104,-40,-155,406,192,75,1198
46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,100210,100209,100093,100145,100254,100939,101368,102083,102705,-116,52,109,685,429,715,622,255,1058,1085,1115,1074,1181,1140,323,1182,1191,1224,1202,1184,1167,-68,-124,-106,-109,-128,-3,-27,3,16,37,49,58,62,64,-44,209,185,702,540,601,609,-41,225,222,751,598,663,673,-7,-49,-7,43,-41,55,-24
46140,"Tulsa, OK",Metropolitan Statistical Area,937478,937531,939982,945936,952978,962553,969821,980459,987201,2451,5954,7042,9575,7268,10638,6742,3405,13419,13335,13075,13246,13403,13409,2086,8977,8640,9216,9102,9504,9695,1319,4442,4695,3859,4144,3899,3714,231,1089,1131,1222,1443,1540,1509,934,323,1269,4111,1996,4718,1623,1165,1412,2400,5333,3439,6258,3132,-33,100,-53,383,-315,481,-104
46180,"Tupelo, MS",Micropolitan Statistical Area,136268,136268,136364,137314,138832,139540,139578,139856,140460,96,950,1518,708,38,278,604,461,1829,1935,1805,1881,1887,1863,409,1413,1327,1481,1480,1522,1555,52,416,608,324,401,365,308,6,15,25,27,33,35,35,45,385,889,334,-395,-203,228,51,400,914,361,-362,-168,263,-7,134,-4,23,-1,81,33
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,230162,230163,230453,231439,233333,235344,238084,240223,241378,290,986,1894,2011,2740,2139,1155,668,2811,2874,2802,2884,2975,2962,380,2194,1980,2095,2031,2227,2269,288,617,894,707,853,748,693,72,265,231,285,323,345,338,-60,138,759,940,1600,932,153,12,403,990,1225,1923,1277,491,-10,-34,10,79,-36,114,-29
46300,"Twin Falls, ID",Micropolitan Statistical Area,99604,99604,100002,100572,100931,102340,103646,104823,106508,398,570,359,1409,1306,1177,1685,456,1574,1586,1620,1601,1628,1590,166,868,801,899,897,929,905,290,706,785,721,704,699,685,59,206,118,152,177,198,195,55,-337,-549,518,429,251,761,114,-131,-431,670,606,449,956,-6,-5,5,18,-4,29,44
46340,"Tyler, TX",Metropolitan Statistical Area,209714,209721,210465,212691,214774,216515,219669,222478,225290,744,2226,2083,1741,3154,2809,2812,725,2984,2976,3010,3188,3094,3146,442,1937,1952,1967,2034,2075,2095,283,1047,1024,1043,1154,1019,1051,48,240,176,247,309,324,325,411,990,899,408,1604,1265,1388,459,1230,1075,655,1913,1589,1713,2,-51,-16,43,87,201,48
46380,"Ukiah, CA",Micropolitan Statistical Area,87841,87840,87807,87442,87409,87207,87449,87353,87628,-33,-365,-33,-202,242,-96,275,304,1013,1123,1060,1058,1031,1026,178,838,812,850,858,889,876,126,175,311,210,200,142,150,25,65,11,26,44,56,62,-182,-587,-344,-416,71,-280,141,-157,-522,-333,-390,115,-224,203,-2,-18,-11,-22,-73,-14,-78
46460,"Union City, TN-KY",Micropolitan Statistical Area,38620,38620,38629,38409,37882,37445,37140,36892,36757,9,-220,-527,-437,-305,-248,-135,96,451,453,421,411,406,412,100,486,530,523,492,458,481,-4,-35,-77,-102,-81,-52,-69,-1,-2,-4,1,0,1,1,17,-173,-453,-340,-210,-193,-80,16,-175,-457,-339,-210,-192,-79,-3,-10,7,4,-14,-4,13
46500,"Urbana, OH",Micropolitan Statistical Area,40097,40097,40060,39873,39574,39463,39094,38998,38747,-37,-187,-299,-111,-369,-96,-251,97,426,393,416,383,374,372,66,404,374,375,371,405,399,31,22,19,41,12,-31,-27,3,19,20,29,32,36,36,-65,-252,-334,-179,-406,-80,-266,-62,-233,-314,-150,-374,-44,-230,-6,24,-4,-2,-7,-21,6
46520,"Urban Honolulu, HI",Metropolitan Statistical Area,953207,953207,956325,966279,975909,984730,988586,993166,992605,3118,9954,9630,8821,3856,4580,-561,3381,13773,13515,13762,13552,13113,13231,1750,7075,7125,7228,7475,8145,8352,1631,6698,6390,6534,6077,4968,4879,1551,4865,7239,5765,5853,6697,5571,-62,-1100,-3890,-3246,-7491,-7317,-10727,1489,3765,3349,2519,-1638,-620,-5156,-2,-509,-109,-232,-583,232,-284
46540,"Utica-Rome, NY",Metropolitan Statistical Area,299397,299357,299262,298907,298588,297922,296815,294949,293803,-95,-355,-319,-666,-1107,-1866,-1146,844,3277,3339,3318,3260,3126,3077,817,3161,3099,3315,3060,3182,3186,27,116,240,3,200,-56,-109,161,736,744,729,810,844,823,-266,-1181,-1321,-1314,-1954,-2570,-1759,-105,-445,-577,-585,-1144,-1726,-936,-17,-26,18,-84,-163,-84,-101
46620,"Uvalde, TX",Micropolitan Statistical Area,26405,26405,26446,26595,26761,26925,27192,27112,27285,41,149,166,164,267,-80,173,96,412,383,428,386,425,413,75,219,233,277,258,242,249,21,193,150,151,128,183,164,5,49,38,44,51,51,52,14,-82,-18,-16,77,-300,-66,19,-33,20,28,128,-249,-14,1,-11,-4,-15,11,-14,23
46660,"Valdosta, GA",Metropolitan Statistical Area,139588,139663,140081,142173,144352,143192,143785,143746,144676,418,2092,2179,-1160,593,-39,930,506,2161,2083,2073,2025,1973,1966,339,1119,991,1191,1073,1155,1214,167,1042,1092,882,952,818,752,61,178,443,312,314,369,284,171,835,573,-2440,-700,-1306,-117,232,1013,1016,-2128,-386,-937,167,19,37,71,86,27,80,11
46700,"Vallejo-Fairfield, CA",Metropolitan Statistical Area,413344,413344,414034,416486,419881,423972,429601,434321,440207,690,2452,3395,4091,5629,4720,5886,1190,5174,5065,5144,5256,5275,5302,638,2877,2928,2966,3046,3365,3472,552,2297,2137,2178,2210,1910,1830,304,958,1365,1081,1162,1271,1137,-148,-729,-67,676,2198,1327,2784,156,229,1298,1757,3360,2598,3921,-18,-74,-40,156,59,212,135
46740,"Valley, AL",Micropolitan Statistical Area,34215,34170,34101,34006,34084,34123,33996,34043,33843,-69,-95,78,39,-127,47,-200,81,401,393,406,425,423,419,80,441,475,452,454,465,476,1,-40,-82,-46,-29,-42,-57,7,31,19,17,19,18,18,-71,-85,138,70,-117,49,-155,-64,-54,157,87,-98,67,-137,-6,-1,3,-2,0,22,-6
46780,"Van Wert, OH",Micropolitan Statistical Area,28744,28744,28664,28698,28715,28459,28440,28529,28362,-80,34,17,-256,-19,89,-167,75,308,309,335,348,332,341,89,264,285,324,341,313,305,-14,44,24,11,7,19,36,2,10,10,8,10,10,10,-68,-63,-20,-282,-21,33,-205,-66,-53,-10,-274,-11,43,-195,0,43,3,7,-15,27,-8
46820,"Vermillion, SD",Micropolitan Statistical Area,13864,13868,13840,14033,14125,13983,13998,13951,14086,-28,193,92,-142,15,-47,135,28,156,143,159,165,138,135,37,90,99,111,81,103,90,-9,66,44,48,84,35,45,-1,16,33,33,39,40,39,-18,104,16,-226,-111,-117,52,-19,120,49,-193,-72,-77,91,0,7,-1,3,3,-5,-1
46860,"Vernal, UT",Micropolitan Statistical Area,32588,32584,32446,33275,34682,35737,36958,37789,36373,-138,829,1407,1055,1221,831,-1416,160,620,660,736,757,690,727,28,211,198,223,198,234,226,132,409,462,513,559,456,501,3,11,24,20,25,27,28,-281,411,901,525,620,365,-1964,-278,422,925,545,645,392,-1936,8,-2,20,-3,17,-17,19
46900,"Vernon, TX",Micropolitan Statistical Area,13535,13535,13503,13436,13265,13157,12956,13037,12892,-32,-67,-171,-108,-201,81,-145,46,165,189,164,148,174,166,39,146,147,174,165,136,138,7,19,42,-10,-17,38,28,2,9,8,12,14,14,14,-39,-92,-226,-91,-209,43,-190,-37,-83,-218,-79,-195,57,-176,-2,-3,5,-19,11,-14,3
46980,"Vicksburg, MS",Micropolitan Statistical Area,58377,58371,58388,58060,57574,57477,57171,56713,56279,17,-328,-486,-97,-306,-458,-434,193,742,714,731,756,761,737,86,623,547,622,625,601,620,107,119,167,109,131,160,117,5,31,35,46,55,57,57,-89,-474,-704,-259,-469,-604,-594,-84,-443,-669,-213,-414,-547,-537,-6,-4,16,7,-23,-71,-14
47020,"Victoria, TX",Metropolitan Statistical Area,94003,94003,94084,94671,96405,97521,98584,99763,99984,81,587,1734,1116,1063,1179,221,335,1325,1347,1364,1356,1446,1416,168,782,883,837,859,890,907,167,543,464,527,497,556,509,26,85,67,70,86,90,91,-104,5,1181,545,495,479,-346,-78,90,1248,615,581,569,-255,-8,-46,22,-26,-15,54,-33
47080,"Vidalia, GA",Micropolitan Statistical Area,36346,36350,36399,36260,36100,36190,36118,36160,36256,49,-139,-160,90,-72,42,96,128,519,513,503,492,505,503,74,362,402,383,378,398,409,54,157,111,120,114,107,94,7,5,8,11,15,18,18,-12,-318,-287,-31,-185,-94,-55,-5,-313,-279,-20,-170,-76,-37,0,17,8,-10,-16,11,39
47180,"Vincennes, IN",Micropolitan Statistical Area,38440,38440,38390,38473,38019,38103,38021,37891,37744,-50,83,-454,84,-82,-130,-147,105,492,451,489,502,457,486,119,484,439,417,454,426,406,-14,8,12,72,48,31,80,7,27,17,13,15,16,15,-41,72,-494,-1,-118,-157,-227,-34,99,-477,12,-103,-141,-212,-2,-24,11,0,-27,-20,-15
47220,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,156898,156628,156598,157000,157071,156264,156346,155241,153797,-30,402,71,-807,82,-1105,-1444,564,2246,2153,2030,2015,2072,2053,376,1436,1406,1459,1536,1407,1443,188,810,747,571,479,665,610,91,470,411,375,449,474,477,-327,-812,-1079,-1714,-786,-2154,-2511,-236,-342,-668,-1339,-337,-1680,-2034,18,-66,-8,-39,-60,-90,-20
47240,"Vineyard Haven, MA",Micropolitan Statistical Area,16535,16535,16556,16678,16793,17146,17283,17217,17246,21,122,115,353,137,-66,29,42,173,149,159,152,166,152,19,147,134,145,142,126,138,23,26,15,14,10,40,14,5,8,2,-2,-1,0,0,-2,96,99,332,129,-94,8,3,104,101,330,128,-94,8,-5,-8,-1,9,-1,-12,7
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1676822,1676817,1679971,1686878,1698219,1706348,1717186,1723468,1726907,3154,6907,11341,8129,10838,6282,3439,5579,22664,22846,22310,22737,22774,22644,3080,12757,12687,13478,13326,13973,14394,2499,9907,10159,8832,9411,8801,8250,1508,3264,7589,5152,5167,6228,4650,-921,-5900,-6432,-6026,-3552,-9209,-9500,587,-2636,1157,-874,1615,-2981,-4850,68,-364,25,171,-188,462,39
47300,"Visalia-Porterville, CA",Metropolitan Statistical Area,442179,442182,443083,447384,450701,453354,456115,458238,460437,901,4301,3317,2653,2761,2123,2199,1856,8153,8023,7765,7581,7634,7575,640,2842,2812,2836,2799,3040,3119,1216,5311,5211,4929,4782,4594,4456,-14,135,-47,15,196,260,262,-308,-975,-1849,-2148,-2076,-2779,-2331,-322,-840,-1896,-2133,-1880,-2519,-2069,7,-170,2,-143,-141,48,-188
47340,"Wabash, IN",Micropolitan Statistical Area,32888,32888,32856,32587,32437,32354,32255,32075,31762,-32,-269,-150,-83,-99,-180,-313,81,367,352,342,333,336,318,87,410,416,447,411,401,411,-6,-43,-64,-105,-78,-65,-93,2,14,19,13,14,16,16,-28,-234,-105,-14,-45,-168,-259,-26,-220,-86,-1,-31,-152,-243,0,-6,0,23,10,37,23
47380,"Waco, TX",Metropolitan Statistical Area,252772,252769,253819,255615,256939,258633,260155,262361,265207,1050,1796,1324,1694,1522,2206,2846,898,3599,3648,3612,3806,3794,3801,434,2157,2159,2335,2224,2355,2303,464,1442,1489,1277,1582,1439,1498,53,197,198,207,271,302,296,512,245,-340,222,-243,351,1021,565,442,-142,429,28,653,1317,21,-88,-23,-12,-88,114,31
47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,22897,22897,22907,22856,22837,22840,22871,22782,22711,10,-51,-19,3,31,-89,-71,73,216,216,234,261,271,257,57,226,180,213,216,203,217,16,-10,36,21,45,68,40,3,3,-1,0,2,2,2,-5,-40,-57,-27,-21,-152,-120,-2,-37,-58,-27,-19,-150,-118,-4,-4,3,9,5,-7,7
47460,"Walla Walla, WA",Metropolitan Statistical Area,62859,62859,63029,63511,63396,63512,63626,64087,64278,170,482,-115,116,114,461,191,167,726,710,707,717,707,707,142,578,567,601,613,650,650,25,148,143,106,104,57,57,23,35,32,40,58,59,58,128,293,-300,-60,-50,322,47,151,328,-268,-20,8,381,105,-6,6,10,30,2,23,29
